station,lat,lon,depth,temperature,salinity,fluorescence
25,-25.08666667,-44.74277778,37,24.8189,37.036,0.204307692
27,-25.37861111,-44.3875,37,25.6652,36.8502,0.204307692
28,-25.49722222,-44.21722222,37,25.7015,36.8614,0.204307692
29,-24.96888889,-43.73722222,37,25.0912,36.6957,0.204307692
30,-24.92888889,-43.92583333,37,23.5594,36.7375,0.204307692
31,-24.68138889,-44.10194444,37,23.5191,36.5495,0.204307692
32,-24.42611111,-44.27444444,37,24.4556,37.0684,0.204307692
33,-24.43055556,-44.465,37,20.6355,36.1291,0.204307692
34,-24.10916667,-44.64277778,37,17.2551,35.7317,0.204307692
35,-23.9274788,-44.81777778,37,16.1458,35.6415,0.204307692
37,-23.55361111,-44.26666667,37,16.5401,35.8019,0.204307692
38,-23.89722222,-44.08805556,37,17.6817,35.9127,0.204307692
39,-23.97472222,-43.90861111,37,18.9554,36.0339,0.204307692
40,-23.97694444,-43.73638889,37,21.6462,36.1896,0.204307692
41,-24.20027778,-43.55722222,37,23.9107,36.9245,0.204307692
42,-24.49138889,-43.37222222,37,25.8903,37.1153,0.204307692
43,-24.52972222,-43.20416667,37,27.2716,37.1773,0.204307692
44,-24.55416667,-42.48888889,37,25.5259,37.0448,0.204307692
45,-24.44388889,-42.62138889,37,22.4063,36.6237,0.204307692
46,-24.32055556,-42.78055556,37,23.092,36.91,0.204307692
47,-24.12361111,-42.93722222,37,21.7515,36.6293,0.204307692
48,-23.95416667,-43.08833333,37,22.5633,36.818,0.204307692
49,-23.71694444,-43.2375,37,18.6705,36.0253,0.204307692
50,-23.51972222,-43.38472222,37,17.5398,35.8738,0.204307692
51,-23.52,-43.53916667,37,16.8556,35.7544,0.204307692
52,-23.34555556,-42.66888889,37,15.0145,35.5069,0.204307692
53,-23.46555556,-42.50638889,37,19.6032,36.258,0.204307692
54,-23.72194444,-42.34472222,37,21.8138,36.6752,0.204307692
55,-23.96055556,-42.17638889,37,21.8247,36.7286,0.204307692
56,-24.19388889,-42.01166667,37,21.0924,36.4456,0.204307692
57,-24.37305556,-41.82472222,37,26.0812,36.9955,0.204307692
58,-23.93861111,-41.41055556,37,27.1239,37.0244,0.204307692
59,-24.03083333,-41.56583333,37,26.6245,37.0638,0.204307692
60,-23.82055556,-41.72333333,37,19.0852,36.0863,0.204307692
61,-23.63416667,-41.85777778,37,19.2796,36.1268,0.204307692
62,-23.31777778,-42.02111111,37,18.6449,35.9874,0.204307692
63,-23.19777778,-41.8325,37,17.1109,35.7848,0.204307692
64,-23.37472222,-41.66888889,37,19.5146,36.1955,0.204307692
65,-23.70055556,-41.51,37,22.7892,36.8667,0.204307692
66,-23.83138889,-41.36111111,37,27.4829,37.1416,0.204307692
67,-23.77777778,-41.20638889,37,27.3384,37.0778,0.204307692
68,-23.63777778,-40.99666667,37,27.4155,37.1076,0.204307692
69,-23.65277778,-41.15305556,37,27.4155,37.1852,0.204307692
70,-23.43388889,-41.31666667,37,25.7087,36.7841,0.204307692
71,-23.21888889,-41.47138889,37,22.2436,36.7537,0.204307692
72,-23.06055556,-41.62166667,37,19.2427,36.1463,0.204307692
73,-22.66444444,-41.4675,37,19.9144,36.2415,0.204307692
74,-22.8925,-41.30666667,37,21.3639,36.6082,0.204307692
75,-22.96277778,-41.15611111,37,25.7513,37.2361,0.204307692
76,-23.14583333,-40.98333333,37,27.227,37.2798,0.204307692
77,-23.41444444,-40.83861111,37,26.9914,37.1342,0.204307692
77,-23.41444444,-40.83583333,37,26.9826,37.1155,0.204307692
78,-22.87027778,-40.40888889,37,22.5893,36.6764,0.204307692
79,-22.71,-40.59583333,37,22.9862,36.8576,0.204307692
80,-22.6,-40.77805556,37,19.7741,36.2953,0.204307692
84,-21.98083333,-40.24638889,37,23.3101,36.7285,0.204307692
85,-22.10083333,-40.02694444,37,27.5929,37.3048,0.204307692
86,-22.24805556,-39.80833333,37,27.5713,37.2568,0.204307692
3,-25.42555556,-46.4675,38,16.3411,35.711,0.368
4,-25.36388889,-46.30472222,38,17.7898,35.7748,0.274
5,-25.49083333,-46.12222222,38,20.0275,36.208,0.232
6,-25.855,-45.95861111,38,20.4878,36.0757,0.145
7,-25.92777778,-45.77944444,38,22.964,36.8895,0.154
8,-26.01666667,-45.60166667,38,24.2136,37.0985,0.12
9,-26.09527778,-45.41916667,38,24.3509,37.1227,0.125
10,-26.30444444,-45.25777778,38,24.0652,37.1045,0.11
11,-25.86472222,-44.6725,38,23.6308,36.5682,0.112
12,-25.68944444,-44.84972222,38,23.3742,36.5349,0.118
13,-25.555,-45.05694444,38,22.1348,36.6383,0.154
14,-25.25944444,-45.21972222,38,19.3342,36.0404,0.221
15,-25.29861111,-45.42888889,38,18.7656,36.1345,0.593
18,-24.81944444,-46.14361111,38,16.5207,36.1244,0.209692308
21,-24.35194444,-45.45111111,38,16.1177,35.6168,0.209692308
22,-24.65805556,-45.27,38,17.0369,35.678,0.209692308
23,-24.64416667,-45.1,38,19.7373,36.3959,0.209692308
24,-24.80555556,-44.925,38,22.2828,36.7105,0.209692308
25,-25.08666667,-44.74277778,38,24.7858,37.0619,0.209692308
27,-25.37861111,-44.3875,38,25.422,36.8646,0.209692308
28,-25.49722222,-44.21722222,38,25.7014,36.8799,0.209692308
29,-24.96888889,-43.73722222,38,24.8415,36.6476,0.209692308
30,-24.92888889,-43.92583333,38,23.433,36.7599,0.209692308
31,-24.68138889,-44.10194444,38,23.4338,36.6091,0.209692308
32,-24.42611111,-44.27444444,38,24.198,37.0953,0.209692308
33,-24.43055556,-44.465,38,20.5966,36.1363,0.209692308
34,-24.10916667,-44.64277778,38,17.2267,35.7355,0.209692308
35,-23.9274788,-44.81777778,38,16.0351,35.6327,0.209692308
37,-23.55361111,-44.26666667,38,16.3387,35.7778,0.209692308
38,-23.89722222,-44.08805556,38,17.5976,35.9238,0.209692308
39,-23.97472222,-43.90861111,38,18.8241,36.0253,0.209692308
40,-23.97694444,-43.73638889,38,21.6769,36.2335,0.209692308
41,-24.20027778,-43.55722222,38,23.857,36.9207,0.209692308
42,-24.49138889,-43.37222222,38,25.8099,37.1206,0.209692308
43,-24.52972222,-43.20416667,38,27.2146,37.1791,0.209692308
44,-24.55416667,-42.48888889,38,25.401,37.0275,0.209692308
45,-24.44388889,-42.62138889,38,22.3592,36.5901,0.209692308
46,-24.32055556,-42.78055556,38,22.9929,36.9011,0.209692308
47,-24.12361111,-42.93722222,38,21.748,36.6334,0.209692308
48,-23.95416667,-43.08833333,38,22.5359,36.8208,0.209692308
49,-23.71694444,-43.2375,38,18.5991,36.0684,0.209692308
50,-23.51972222,-43.38472222,38,17.4976,35.8851,0.209692308
51,-23.52,-43.53916667,38,16.7806,35.7786,0.209692308
52,-23.34555556,-42.66888889,38,15.0112,35.5115,0.209692308
53,-23.46555556,-42.50638889,38,19.5439,36.2539,0.209692308
54,-23.72194444,-42.34472222,38,21.6158,36.6877,0.209692308
55,-23.96055556,-42.17638889,38,21.7462,36.6815,0.209692308
56,-24.19388889,-42.01166667,38,21.0959,36.4545,0.209692308
57,-24.37305556,-41.82472222,38,26.0764,36.9955,0.209692308
58,-23.93861111,-41.41055556,38,27.1376,37.0393,0.209692308
59,-24.03083333,-41.56583333,38,26.6447,37.0828,0.209692308
60,-23.82055556,-41.72333333,38,19.0737,36.084,0.209692308
61,-23.63416667,-41.85777778,38,18.906,36.0995,0.209692308
62,-23.31777778,-42.02111111,38,18.5322,36.066,0.209692308
63,-23.19777778,-41.8325,38,17.1017,35.7834,0.209692308
64,-23.37472222,-41.66888889,38,19.4601,36.1795,0.209692308
65,-23.70055556,-41.51,38,22.7889,36.8688,0.209692308
66,-23.83138889,-41.36111111,38,27.4683,37.1559,0.209692308
67,-23.77777778,-41.20638889,38,27.3395,37.0774,0.209692308
68,-23.63777778,-40.99666667,38,27.4161,37.1135,0.209692308
69,-23.65277778,-41.15305556,38,27.4094,37.1784,0.209692308
70,-23.43388889,-41.31666667,38,25.6874,36.7861,0.209692308
71,-23.21888889,-41.47138889,38,22.2376,36.755,0.209692308
72,-23.06055556,-41.62166667,38,19.1862,36.1213,0.209692308
73,-22.66444444,-41.4675,38,19.9137,36.2417,0.209692308
74,-22.8925,-41.30666667,38,21.2066,36.55,0.209692308
75,-22.96277778,-41.15611111,38,25.4911,37.2589,0.209692308
76,-23.14583333,-40.98333333,38,27.0056,37.2784,0.209692308
77,-23.41444444,-40.83861111,38,26.9506,37.1281,0.209692308
77,-23.41444444,-40.83583333,38,26.9789,37.1145,0.209692308
78,-22.87027778,-40.40888889,38,22.4406,36.6496,0.209692308
79,-22.71,-40.59583333,38,22.9361,36.8524,0.209692308
80,-22.6,-40.77805556,38,19.6241,36.3407,0.209692308
84,-21.98083333,-40.24638889,38,23.1905,36.7169,0.209692308
85,-22.10083333,-40.02694444,38,27.5016,37.2869,0.209692308
86,-22.24805556,-39.80833333,38,27.574,37.2565,0.209692308
3,-25.42555556,-46.4675,39,16.1899,35.6551,0.494
4,-25.36388889,-46.30472222,39,17.702,35.7983,0.257
5,-25.49083333,-46.12222222,39,20,36.1887,0.236
6,-25.855,-45.95861111,39,20.4742,36.1344,0.146
7,-25.92777778,-45.77944444,39,22.9567,36.8946,0.156
8,-26.01666667,-45.60166667,39,24.1029,37.0659,0.123
9,-26.09527778,-45.41916667,39,24.3026,37.1156,0.131
10,-26.30444444,-45.25777778,39,24.0294,37.0831,0.111
11,-25.86472222,-44.6725,39,23.5075,36.5719,0.118
12,-25.68944444,-44.84972222,39,23.3689,36.5175,0.118
13,-25.555,-45.05694444,39,22.0743,36.6369,0.163
14,-25.25944444,-45.21972222,39,19.2474,36.0128,0.231
15,-25.29861111,-45.42888889,39,18.67,36.1134,0.469
18,-24.81944444,-46.14361111,39,16.5016,36.1536,0.211769231
21,-24.35194444,-45.45111111,39,16.0544,35.6247,0.211769231
22,-24.65805556,-45.27,39,17.098,35.7264,0.211769231
23,-24.64416667,-45.1,39,19.4153,36.2052,0.211769231
24,-24.80555556,-44.925,39,22.1408,36.6235,0.211769231
25,-25.08666667,-44.74277778,39,24.7072,37.0956,0.211769231
27,-25.37861111,-44.3875,39,25.3174,36.8302,0.211769231
28,-25.49722222,-44.21722222,39,25.656,36.905,0.211769231
29,-24.96888889,-43.73722222,39,24.7666,36.564,0.211769231
30,-24.92888889,-43.92583333,39,23.3255,36.7142,0.211769231
31,-24.68138889,-44.10194444,39,23.3538,36.584,0.211769231
32,-24.42611111,-44.27444444,39,23.902,37.0535,0.211769231
33,-24.43055556,-44.465,39,20.5248,36.1546,0.211769231
34,-24.10916667,-44.64277778,39,17.2058,35.7301,0.211769231
35,-23.9274788,-44.81777778,39,15.9598,35.6103,0.211769231
37,-23.55361111,-44.26666667,39,16.2794,35.6742,0.211769231
38,-23.89722222,-44.08805556,39,17.4101,35.9359,0.211769231
39,-23.97472222,-43.90861111,39,18.7128,36.0176,0.211769231
40,-23.97694444,-43.73638889,39,21.6782,36.2623,0.211769231
41,-24.20027778,-43.55722222,39,23.6734,36.9707,0.211769231
42,-24.49138889,-43.37222222,39,25.6194,37.1197,0.211769231
43,-24.52972222,-43.20416667,39,27.0774,37.166,0.211769231
44,-24.55416667,-42.48888889,39,25.4075,37.0792,0.211769231
45,-24.44388889,-42.62138889,39,22.2939,36.6039,0.211769231
46,-24.32055556,-42.78055556,39,22.9508,36.8777,0.211769231
47,-24.12361111,-42.93722222,39,21.7383,36.6389,0.211769231
48,-23.95416667,-43.08833333,39,22.5116,36.8159,0.211769231
49,-23.71694444,-43.2375,39,18.4586,36.0619,0.211769231
50,-23.51972222,-43.38472222,39,17.4363,35.8742,0.211769231
51,-23.52,-43.53916667,39,16.6705,35.7508,0.211769231
52,-23.34555556,-42.66888889,39,14.9861,35.5113,0.211769231
53,-23.46555556,-42.50638889,39,19.3598,36.3038,0.211769231
54,-23.72194444,-42.34472222,39,21.3906,36.6652,0.211769231
55,-23.96055556,-42.17638889,39,21.7123,36.6655,0.211769231
56,-24.19388889,-42.01166667,39,21.0681,36.4688,0.211769231
57,-24.37305556,-41.82472222,39,26.0682,36.9991,0.211769231
58,-23.93861111,-41.41055556,39,27.14,37.0433,0.211769231
59,-24.03083333,-41.56583333,39,26.6614,37.1118,0.211769231
60,-23.82055556,-41.72333333,39,19.0697,36.0823,0.211769231
61,-23.63416667,-41.85777778,39,18.7129,36.0194,0.211769231
62,-23.31777778,-42.02111111,39,18.2945,35.9965,0.211769231
63,-23.19777778,-41.8325,39,17.0638,35.7857,0.211769231
64,-23.37472222,-41.66888889,39,19.4401,36.1865,0.211769231
65,-23.70055556,-41.51,39,22.7852,36.8688,0.211769231
66,-23.83138889,-41.36111111,39,27.4637,37.1886,0.211769231
67,-23.77777778,-41.20638889,39,27.339,37.0781,0.211769231
68,-23.63777778,-40.99666667,39,27.4165,37.1131,0.211769231
69,-23.65277778,-41.15305556,39,27.4067,37.1788,0.211769231
70,-23.43388889,-41.31666667,39,25.6812,36.7813,0.211769231
71,-23.21888889,-41.47138889,39,22.2311,36.7555,0.211769231
72,-23.06055556,-41.62166667,39,19.1233,36.1297,0.211769231
73,-22.66444444,-41.4675,39,19.9136,36.241,0.211769231
74,-22.8925,-41.30666667,39,21.1322,36.538,0.211769231
75,-22.96277778,-41.15611111,39,25.2788,37.2153,0.211769231
76,-23.14583333,-40.98333333,39,26.7413,37.2874,0.211769231
77,-23.41444444,-40.83861111,39,26.9152,37.1261,0.211769231
77,-23.41444444,-40.83583333,39,26.9359,37.1255,0.211769231
78,-22.87027778,-40.40888889,39,22.333,36.6173,0.211769231
79,-22.71,-40.59583333,39,22.8567,36.8553,0.211769231
80,-22.6,-40.77805556,39,19.2716,36.2351,0.211769231
84,-21.98083333,-40.24638889,39,23.089,36.727,0.211769231
85,-22.10083333,-40.02694444,39,27.3826,37.2853,0.211769231
86,-22.24805556,-39.80833333,39,27.5735,37.2592,0.211769231
3,-25.42555556,-46.4675,40,16.1236,35.6402,0.943
4,-25.36388889,-46.30472222,40,17.6174,35.7659,0.262
5,-25.49083333,-46.12222222,40,20.026,36.1854,0.242
6,-25.855,-45.95861111,40,20.4753,36.1324,0.155
7,-25.92777778,-45.77944444,40,22.8948,36.9049,0.156
8,-26.01666667,-45.60166667,40,24.0609,37.0535,0.124
9,-26.09527778,-45.41916667,40,24.2135,37.1086,0.134
10,-26.30444444,-45.25777778,40,24.0248,37.0714,0.116
11,-25.86472222,-44.6725,40,23.4306,36.5211,0.112
12,-25.68944444,-44.84972222,40,23.2751,36.5543,0.117
13,-25.555,-45.05694444,40,22.0352,36.6365,0.166
14,-25.25944444,-45.21972222,40,19.1329,36.0175,0.234
15,-25.29861111,-45.42888889,40,18.6353,36.1079,0.482
18,-24.81944444,-46.14361111,40,16.4518,36.1898,0.249461538
21,-24.35194444,-45.45111111,40,15.9726,35.6237,0.249461538
22,-24.65805556,-45.27,40,17.0772,35.7443,0.249461538
23,-24.64416667,-45.1,40,19.1265,36.2012,0.249461538
24,-24.80555556,-44.925,40,22.0038,36.6084,0.249461538
25,-25.08666667,-44.74277778,40,24.6407,37.0995,0.249461538
27,-25.37861111,-44.3875,40,25.2189,36.8397,0.249461538
28,-25.49722222,-44.21722222,40,25.5532,36.9302,0.249461538
29,-24.96888889,-43.73722222,40,24.7799,36.5709,0.249461538
30,-24.92888889,-43.92583333,40,23.193,36.6928,0.249461538
31,-24.68138889,-44.10194444,40,23.3003,36.5998,0.249461538
32,-24.42611111,-44.27444444,40,23.7955,37.0023,0.249461538
33,-24.43055556,-44.465,40,20.489,36.1578,0.249461538
34,-24.10916667,-44.64277778,40,17.1897,35.7333,0.249461538
35,-23.9274788,-44.81777778,40,15.8966,35.6004,0.249461538
37,-23.55361111,-44.26666667,40,16.2367,35.6621,0.249461538
38,-23.89722222,-44.08805556,40,17.3227,35.8811,0.249461538
39,-23.97472222,-43.90861111,40,18.6094,36.0138,0.249461538
40,-23.97694444,-43.73638889,40,21.5051,36.3207,0.249461538
41,-24.20027778,-43.55722222,40,23.3054,36.9211,0.249461538
42,-24.49138889,-43.37222222,40,25.5175,37.0377,0.249461538
43,-24.52972222,-43.20416667,40,27.0203,37.1736,0.249461538
44,-24.55416667,-42.48888889,40,25.4069,37.1009,0.249461538
45,-24.44388889,-42.62138889,40,22.241,36.576,0.249461538
46,-24.32055556,-42.78055556,40,22.8847,36.889,0.249461538
47,-24.12361111,-42.93722222,40,21.6995,36.6511,0.249461538
48,-23.95416667,-43.08833333,40,22.4769,36.8061,0.249461538
49,-23.71694444,-43.2375,40,18.3376,36.0547,0.249461538
50,-23.51972222,-43.38472222,40,17.4485,35.8674,0.249461538
51,-23.52,-43.53916667,40,16.5242,35.7598,0.249461538
52,-23.34555556,-42.66888889,40,14.9775,35.5067,0.249461538
53,-23.46555556,-42.50638889,40,19.1752,36.2428,0.249461538
54,-23.72194444,-42.34472222,40,21.3291,36.5704,0.249461538
55,-23.96055556,-42.17638889,40,21.6817,36.6593,0.249461538
56,-24.19388889,-42.01166667,40,21.022,36.462,0.249461538
57,-24.37305556,-41.82472222,40,26.0518,36.9939,0.249461538
58,-23.93861111,-41.41055556,40,27.1428,37.0422,0.249461538
59,-24.03083333,-41.56583333,40,26.6826,37.1427,0.249461538
60,-23.82055556,-41.72333333,40,19.0666,36.0828,0.249461538
61,-23.63416667,-41.85777778,40,18.7069,35.9699,0.249461538
62,-23.31777778,-42.02111111,40,18.2051,35.9439,0.249461538
63,-23.19777778,-41.8325,40,17.0081,35.794,0.249461538
64,-23.37472222,-41.66888889,40,19.3865,36.1798,0.249461538
65,-23.70055556,-41.51,40,22.7772,36.8695,0.249461538
66,-23.83138889,-41.36111111,40,27.4576,37.2085,0.249461538
67,-23.77777778,-41.20638889,40,27.34,37.0777,0.249461538
68,-23.63777778,-40.99666667,40,27.4159,37.118,0.249461538
69,-23.65277778,-41.15305556,40,27.3995,37.1779,0.249461538
70,-23.43388889,-41.31666667,40,25.6504,36.7879,0.249461538
71,-23.21888889,-41.47138889,40,22.2201,36.7558,0.249461538
72,-23.06055556,-41.62166667,40,19.0183,36.1356,0.249461538
73,-22.66444444,-41.4675,40,19.9147,36.2416,0.249461538
74,-22.8925,-41.30666667,40,21.1129,36.526,0.249461538
75,-22.96277778,-41.15611111,40,25.149,37.1726,0.249461538
76,-23.14583333,-40.98333333,40,26.4558,37.2643,0.249461538
77,-23.41444444,-40.83861111,40,26.8404,37.1084,0.249461538
77,-23.41444444,-40.83583333,40,26.8737,37.1187,0.249461538
78,-22.87027778,-40.40888889,40,22.2306,36.612,0.249461538
79,-22.71,-40.59583333,40,22.7937,36.8615,0.249461538
80,-22.6,-40.77805556,40,18.9892,36.2141,0.249461538
84,-21.98083333,-40.24638889,40,23.0552,36.7186,0.249461538
85,-22.10083333,-40.02694444,40,27.3344,37.2872,0.249461538
86,-22.24805556,-39.80833333,40,27.572,37.2594,0.249461538
3,-25.42555556,-46.4675,41,16.1125,35.6334,0.708
4,-25.36388889,-46.30472222,41,17.5018,35.7728,0.298
5,-25.49083333,-46.12222222,41,19.7822,36.2533,0.245
6,-25.855,-45.95861111,41,20.4716,36.1604,0.146
7,-25.92777778,-45.77944444,41,22.8448,36.8789,0.155
8,-26.01666667,-45.60166667,41,24.0273,37.0481,0.126
9,-26.09527778,-45.41916667,41,24.1503,37.0984,0.133
10,-26.30444444,-45.25777778,41,24.0058,37.0816,0.121
11,-25.86472222,-44.6725,41,23.3973,36.5246,0.116
12,-25.68944444,-44.84972222,41,23.1672,36.5422,0.12
13,-25.555,-45.05694444,41,21.9973,36.633,0.159
14,-25.25944444,-45.21972222,41,19.0195,35.9937,0.235
15,-25.29861111,-45.42888889,41,18.5506,36.1182,0.545
18,-24.81944444,-46.14361111,41,16.422,36.2141,0.239
21,-24.35194444,-45.45111111,41,15.8439,35.6087,0.239
22,-24.65805556,-45.27,41,17.0221,35.7689,0.239
23,-24.64416667,-45.1,41,18.9156,36.1128,0.239
24,-24.80555556,-44.925,41,21.9263,36.5905,0.239
25,-25.08666667,-44.74277778,41,24.5111,37.1004,0.239
27,-25.37861111,-44.3875,41,25.147,36.8404,0.239
28,-25.49722222,-44.21722222,41,25.358,36.9783,0.239
29,-24.96888889,-43.73722222,41,24.8384,36.5842,0.239
30,-24.92888889,-43.92583333,41,22.912,36.7185,0.239
31,-24.68138889,-44.10194444,41,23.1253,36.6315,0.239
32,-24.42611111,-44.27444444,41,23.6965,36.9919,0.239
33,-24.43055556,-44.465,41,20.4771,36.1652,0.239
34,-24.10916667,-44.64277778,41,17.1863,35.7299,0.239
35,-23.9274788,-44.81777778,41,15.8214,35.5921,0.239
37,-23.55361111,-44.26666667,41,16.0754,35.7333,0.239
38,-23.89722222,-44.08805556,41,17.2538,35.8888,0.239
39,-23.97472222,-43.90861111,41,18.4977,36.0065,0.239
40,-23.97694444,-43.73638889,41,21.061,36.3778,0.239
41,-24.20027778,-43.55722222,41,23.1188,36.8646,0.239
42,-24.49138889,-43.37222222,41,25.3981,37.1216,0.239
43,-24.52972222,-43.20416667,41,26.8921,37.1603,0.239
44,-24.55416667,-42.48888889,41,25.4111,37.1124,0.239
45,-24.44388889,-42.62138889,41,22.2175,36.5707,0.239
46,-24.32055556,-42.78055556,41,22.828,36.8755,0.239
47,-24.12361111,-42.93722222,41,21.6796,36.6414,0.239
48,-23.95416667,-43.08833333,41,22.4441,36.8017,0.239
49,-23.71694444,-43.2375,41,18.1417,36.0377,0.239
50,-23.51972222,-43.38472222,41,17.3431,35.9088,0.239
51,-23.52,-43.53916667,41,16.3379,35.7354,0.239
52,-23.34555556,-42.66888889,41,14.9713,35.5055,0.239
53,-23.46555556,-42.50638889,41,19.057,36.2261,0.239
54,-23.72194444,-42.34472222,41,21.2794,36.5667,0.239
55,-23.96055556,-42.17638889,41,21.5682,36.6921,0.239
56,-24.19388889,-42.01166667,41,20.9858,36.4538,0.239
57,-24.37305556,-41.82472222,41,26.0294,36.9883,0.239
58,-23.93861111,-41.41055556,41,27.1462,37.0453,0.239
59,-24.03083333,-41.56583333,41,26.671,37.1599,0.239
60,-23.82055556,-41.72333333,41,19.0645,36.0816,0.239
61,-23.63416667,-41.85777778,41,18.6813,36.0075,0.239
62,-23.31777778,-42.02111111,41,18.0646,35.948,0.239
63,-23.19777778,-41.8325,41,16.9286,35.7958,0.239
64,-23.37472222,-41.66888889,41,19.3487,36.1802,0.239
65,-23.70055556,-41.51,41,22.7578,36.8654,0.239
66,-23.83138889,-41.36111111,41,27.4547,37.2107,0.239
67,-23.77777778,-41.20638889,41,27.3398,37.0781,0.239
68,-23.63777778,-40.99666667,41,27.4161,37.119,0.239
69,-23.65277778,-41.15305556,41,27.399,37.1793,0.239
70,-23.43388889,-41.31666667,41,25.5993,36.794,0.239
71,-23.21888889,-41.47138889,41,22.2089,36.754,0.239
72,-23.06055556,-41.62166667,41,18.914,36.0981,0.239
74,-22.8925,-41.30666667,41,21.0873,36.5285,0.239
75,-22.96277778,-41.15611111,41,25.0995,37.1734,0.239
76,-23.14583333,-40.98333333,41,26.3865,37.244,0.239
